id,manual_1_X,manual_1_Y,manual_2_X,manual_2_Y,manual_3_X,manual_3_Y,manual_4_X,manual_4_Y,manual_5_X,manual_5_Y,Gender,Race,Age
06586,329.977,356.295,451.291,346.524,367.376,380.535,334.132,461.567,435.249,456.027,2,0,0
00844,248.269,263.994,343.202,279.078,282.777,295.109,245.166,340.119,328.533,357.152,0,0,0
00851,317.199,349.665,428.497,340.781,371.731,394.765,344.099,458.999,411.970,453.121,0,2,0
04516,52.956,61.211,69.142,61.211,55.222,71.408,54.413,82.414,67.523,82.252,1,1,2
04503,75.390,82.625,101.441,81.628,87.444,93.216,79.557,109.405,99.479,109.401,2,0,1
00625,334.375,302.078,459.733,334.922,418.129,404.991,297.151,447.690,414.845,473.966,0,1,2
00630,71.107,75.120,99.669,75.356,88.811,92.116,71.579,107.695,96.979,106.299,0,2,4
03830,317.160,276.388,352.209,275.673,361.508,330.751,299.993,369.376,322.882,369.376,0,0,3
03825,97.362,106.987,136.625,109.678,120.593,116.522,98.372,147.862,132.353,150.289,1,0,3
11458,123.673,133.708,170.836,130.948,146.251,158.042,133.457,180.369,164.313,178.111,0,0,1
08056,186.367,189.059,254.324,191.077,221.810,233.612,195.451,271.818,243.895,274.509,1,0,2
02339,199.344,210.635,272.211,212.827,249.269,245.661,199.471,283.911,278.138,283.911,0,0,1
08043,63.843,69.424,84.716,68.531,73.148,78.930,63.284,90.743,82.930,91.301,1,0,1
00478,72.350,82.219,106.721,79.617,94.266,99.392,76.108,115.118,104.342,113.549,0,0,1
03195,97.691,103.668,129.567,98.753,127.840,120.934,106.722,138.997,127.840,133.950,1,0,2
03180,54.166,60.873,71.343,57.274,57.765,68.562,57.111,80.504,72.652,76.251,1,0,2
02164,129.407,140.677,176.306,136.440,153.967,161.770,134.369,186.588,180.431,182.556,0,0,3
02171,41.224,40.567,52.716,41.881,49.252,49.815,42.657,56.309,51.084,56.657,1,0,2
11605,142.088,148.994,189.233,148.733,152.610,176.150,145.054,203.974,182.472,204.916,0,2,1
09902,79.314,84.681,107.370,86.389,92.732,101.027,79.802,114.689,102.491,115.421,0,1,2
09917,234.301,249.654,316.497,249.879,275.084,298.545,244.871,345.351,306.099,343.788,0,0,2
11610,101.617,104.919,140.497,105.759,118.124,129.773,104.928,146.747,134.578,148.551,0,0,2
06257,237.993,314.547,335.722,251.023,290.115,334.907,277.084,416.348,394.359,358.525,0,0,3
01489,226.007,246.763,310.630,244.776,297.367,284.586,254.871,341.084,314.161,338.969,1,0,2
06242,50.625,47.006,66.822,47.868,63.375,54.760,52.348,68.028,62.342,69.234,1,0,2
00231,511.873,542.508,727.459,516.660,613.388,618.034,557.576,768.773,708.236,763.453,2,2,0
00224,37.655,37.550,48.610,39.867,42.606,44.607,34.601,47.135,43.765,49.979,1,2,1
04102,99.262,117.858,127.375,121.774,104.971,139.278,102.870,155.731,123.874,157.131,0,2,2
04117,277.250,234.750,390.061,278.196,285.598,304.517,232.133,336.596,338.241,386.771,1,0,2
01938,86.877,91.725,123.220,95.810,100.274,122.256,82.101,123.446,120.902,128.853,0,0,1
02738,292.890,309.345,392.767,291.524,360.194,352.270,304.730,393.648,391.887,376.921,1,0,1
08442,179.888,199.700,228.835,206.109,184.550,248.064,204.944,276.033,244.567,269.623,1,1,3
08457,56.732,61.056,75.491,59.477,65.140,74.749,60.335,84.358,76.911,83.877,1,0,3
11059,139.853,152.585,190.963,148.370,164.556,180.741,146.241,202.889,185.426,201.611,0,2,3
03581,175.412,188.237,244.664,160.023,240.389,207.901,207.046,261.763,263.473,235.260,1,0,2
03594,224.953,237.530,307.470,242.142,277.262,287.416,215.207,314.571,303.855,319.747,1,0,2
05856,104.343,97.454,149.263,111.233,124.370,133.584,95.333,151.044,128.181,157.667,1,2,2
05843,424.667,533.331,578.506,477.168,526.006,618.797,502.808,674.961,634.670,632.228,1,0,1
00079,42.333,41.348,56.652,44.362,43.725,51.203,39.704,57.105,54.101,61.058,1,0,2
11211,167.756,154.779,195.656,187.870,157.374,197.603,124.282,185.275,144.397,203.443,1,2,2
11204,209.405,237.848,289.336,224.416,268.865,276.077,238.533,335.924,304.018,325.363,0,0,2
06643,68.887,73.188,93.066,74.815,81.790,85.277,72.374,99.110,87.370,99.343,1,0,1
01088,177.291,183.071,256.766,188.851,209.003,225.782,184.511,261.307,241.578,264.317,0,0,1
06656,121.438,129.325,166.841,126.767,149.362,151.920,131.669,174.302,162.791,173.023,1,0,1
02570,48.233,53.835,71.404,53.962,61.154,66.676,48.869,73.059,71.404,71.913,1,0,2
02565,118.265,139.374,162.070,124.054,145.914,164.405,134.262,181.407,173.658,168.366,1,0,3
10918,205.090,203.331,277.093,222.776,227.376,255.526,201.571,283.090,246.729,294.820,1,0,1
09261,377.274,401.328,522.744,430.537,448.291,486.663,354.629,550.455,487.994,570.052,1,0,2
09274,304.466,324.987,416.400,335.559,368.517,403.341,295.030,459.908,379.088,465.526,1,0,2
06934,281.280,350.897,438.598,333.719,360.843,406.049,277.663,396.104,397.008,395.200,2,0,0
06921,137.185,149.039,189.341,163.790,181.176,165.371,151.410,214.366,187.234,216.737,0,0,2
07228,89.091,94.307,117.685,97.793,103.000,113.142,86.132,124.057,110.365,127.276,1,0,1
08968,81.654,87.769,109.190,89.427,98.544,99.795,84.422,116.433,105.249,118.032,1,0,1
01412,49.000,53.714,67.857,52.000,55.848,62.540,51.429,70.571,69.857,68.714,1,0,2
01407,185.022,240.560,283.664,253.823,230.613,309.361,215.692,312.677,309.361,322.624,0,0,1
09999,296.200,322.600,404.200,314.200,350.200,376.600,322.600,441.400,391.000,436.600,1,2,0
05721,264.837,272.187,370.593,290.673,312.484,338.501,255.133,371.615,348.245,387.491,1,0,2
08290,57.180,60.035,77.635,60.474,68.338,76.302,58.936,83.904,76.587,84.145,1,0,1
08285,59.486,60.967,80.216,60.597,69.296,77.439,62.262,83.917,77.624,84.657,1,0,2
05734,58.384,58.656,76.877,62.282,70.169,74.067,56.389,82.044,72.072,83.857,0,0,3
10432,232.593,229.297,312.538,248.253,259.791,283.692,220.231,320.780,277.099,333.967,1,0,2
10427,641.033,671.923,867.145,683.043,758.414,837.491,671.923,933.867,823.900,936.338,0,0,3
07060,142.545,158.456,212.157,148.180,169.064,167.075,148.843,228.731,207.848,222.102,1,0,2
07075,201.808,202.247,294.974,210.024,207.788,271.501,278.208,340.244,261.141,288.274,0,0,1
09029,55.356,58.131,77.301,59.771,64.563,72.508,56.996,78.310,72.382,78.940,1,2,2
04598,78.252,79.658,106.528,84.423,86.532,95.202,79.580,110.668,96.061,115.199,1,0,1
03353,375.951,391.845,545.627,394.194,469.708,516.559,383.567,560.239,511.191,558.744,1,2,2
03346,39.493,43.907,55.507,43.497,45.247,49.654,39.801,58.586,55.909,58.197,0,0,1
05569,502.474,559.983,817.621,539.280,679.601,750.911,587.587,884.331,778.515,877.430,1,0,2
06091,210.005,215.976,289.427,258.972,226.725,274.498,193.284,273.900,263.749,316.896,2,0,0
06084,82.323,87.376,116.970,91.226,91.111,106.689,79.606,120.970,112.639,125.632,1,2,2
07629,387.479,439.185,521.128,424.110,433.250,478.750,406.452,573.365,519.972,558.209,1,1,3
09675,264.875,281.850,353.599,283.240,327.063,343.269,275.110,399.638,340.494,398.334,0,1,2
11972,397.309,431.473,546.390,407.247,466.880,513.468,447.624,589.251,557.571,573.722,1,0,2
11967,252.718,287.909,368.557,263.471,368.068,343.629,302.084,422.322,391.040,406.192,0,0,3
09660,187.196,206.981,265.984,202.741,200.621,267.751,205.215,316.508,274.817,316.155,0,2,2
10983,70.395,78.210,95.855,77.500,83.184,82.947,73.947,102.961,92.303,101.539,1,0,2
08684,74.737,76.321,102.894,77.201,82.030,93.786,74.252,105.299,98.989,105.755,1,0,4
05335,553.268,574.216,856.063,555.172,710.354,744.012,629.731,884.214,803.532,886.881,1,0,1
05320,404.069,425.981,546.105,423.540,471.708,479.338,424.971,572.335,533.229,571.858,1,0,2
08691,54.169,59.371,76.420,59.660,65.150,71.507,56.425,76.480,73.819,77.287,1,2,1
10996,214.992,237.444,294.976,197.802,277.786,275.681,263.052,322.339,329.706,292.169,1,0,2
01006,58.750,59.995,77.585,61.863,67.763,73.365,55.014,77.585,74.472,79.609,1,0,1
01013,144.688,197.313,189.991,166.196,173.975,206.923,184.500,237.582,216.990,219.278,0,0,1
04829,263.391,285.133,369.453,282.189,314.752,341.699,275.463,392.044,361.920,388.662,1,0,2
03747,115.770,119.228,162.578,122.659,139.058,143.708,114.023,169.620,155.608,171.449,2,0,0
09428,114.583,115.550,155.183,105.400,151.800,131.500,122.317,164.367,151.800,155.667,0,0,3
03752,133.256,138.301,186.231,177.221,137.581,180.104,118.121,178.302,145.148,204.970,2,2,0
04199,60.303,64.619,82.823,64.807,69.499,74.190,61.804,86.013,81.885,85.826,0,0,3
10026,442.533,455.021,603.091,462.157,548.679,535.300,441.027,620.849,575.183,627.191,0,0,2
10033,75.358,86.253,103.412,79.716,86.249,93.430,81.737,112.499,100.341,109.493,0,0,2
07474,371.006,411.184,525.175,333.632,493.407,439.214,457.902,591.515,556.944,531.716,2,2,0
07461,88.816,94.475,117.112,93.109,104.862,110.489,89.715,122.850,117.837,120.810,0,0,4
06485,168.984,180.422,228.231,176.051,196.714,218.348,170.698,247.503,232.416,243.762,0,0,3
06490,254.737,262.441,348.832,267.038,278.320,304.707,245.316,354.708,342.437,358.638,0,0,1
00952,356.921,343.000,432.545,342.248,367.079,377.614,365.198,454.366,412.228,457.000,0,1,2
00947,62.394,66.799,95.707,64.872,80.173,88.945,66.277,96.374,94.056,96.424,1,0,2
05168,69.944,72.683,96.654,72.912,84.326,85.240,72.227,101.448,90.947,101.220,1,2,1
04400,58.523,61.651,78.706,62.358,69.065,70.238,58.422,81.431,76.609,80.924,0,1,0
04415,334.804,326.500,444.411,346.429,392.673,409.459,324.768,466.885,381.304,479.286,1,2,1
00733,51.004,53.902,75.907,55.037,62.304,69.944,52.056,75.534,73.671,75.907,0,2,1
00726,85.418,73.216,120.904,75.956,109.698,86.539,84.298,120.282,107.831,130.118,1,0,1
03926,112.408,104.992,146.911,114.504,142.235,119.180,125.306,153.360,145.621,156.745,2,1,0
03933,102.747,110.829,140.705,112.647,120.670,128.340,103.963,145.371,138.006,144.732,1,0,0
06109,203.221,224.981,279.277,212.783,246.387,267.178,218.615,304.160,282.623,291.350,1,0,2
08140,239.257,257.835,336.302,253.689,285.142,310.571,246.580,338.672,339.263,336.311,1,0,2
08155,25.404,27.733,35.829,28.258,29.830,32.160,25.753,37.460,34.140,37.984,0,1,1
03083,51.914,53.586,71.071,58.986,59.911,66.650,47.892,72.412,64.000,77.114,1,2,2
04648,130.997,137.451,182.467,133.431,155.894,164.395,143.875,192.009,177.619,189.581,1,2,1
03096,151.851,171.694,209.670,156.431,187.815,191.721,168.624,223.891,220.216,210.907,0,0,1
02072,65.423,71.535,90.632,73.317,70.757,82.304,61.075,94.843,86.797,98.656,1,1,3
08308,167.940,181.481,242.098,178.980,208.991,222.995,177.997,259.643,233.086,258.582,1,0,1
02067,521.640,459.275,684.879,486.333,618.697,591.121,490.010,648.111,613.182,672.010,0,0,2
07848,82.957,91.383,120.298,89.085,101.915,106.511,83.383,126.956,123.936,125.085,1,2,1
06341,151.740,159.633,208.559,159.737,197.367,171.762,167.719,213.730,208.533,215.078,0,0,2
06354,232.349,215.249,297.051,215.253,275.905,256.444,245.997,301.583,278.718,300.643,1,0,2
09814,205.680,229.854,282.333,225.733,249.944,265.991,218.822,310.740,279.958,306.295,1,0,2
11713,57.276,60.035,83.621,64.586,71.897,78.103,55.792,85.284,76.214,87.724,1,0,1
11706,206.263,227.767,298.143,201.702,265.561,270.774,240.670,323.958,302.053,308.569,1,2,2
09801,217.153,238.192,303.460,237.423,258.651,293.308,230.438,334.223,298.619,331.352,0,0,2
00327,167.517,183.683,217.633,175.061,196.617,212.244,183.144,242.422,225.717,234.878,0,0,2
00332,89.625,97.135,125.109,95.737,103.144,120.568,91.407,130.323,125.976,133.487,1,2,2
04014,409.239,462.119,628.574,459.637,530.297,539.104,473.878,678.559,584.802,669.412,1,0,1
04001,39.157,41.436,52.947,42.371,44.649,48.155,40.325,54.408,49.149,55.401,1,1,2
08554,74.015,78.666,100.428,77.917,86.803,93.007,77.364,106.995,98.831,106.671,0,0,1
08541,152.247,169.249,210.337,167.832,177.395,194.043,151.184,228.401,210.691,227.693,1,0,3
06508,61.515,68.031,82.828,67.699,71.733,77.594,63.724,87.687,79.626,87.577,2,2,0
03497,542.354,620.387,762.706,555.292,669.158,671.596,617.949,820.347,819.084,760.809,1,0,1
04249,422.099,448.160,613.499,450.248,528.956,544.372,441.358,637.994,603.053,627.519,0,1,0
03482,231.199,244.895,316.352,247.038,274.740,286.897,237.672,336.547,304.331,332.632,0,0,1
05940,151.037,157.055,197.521,159.610,153.195,194.498,161.067,226.457,191.377,226.813,1,0,2
05955,33.925,36.887,46.468,36.887,40.197,42.984,36.016,50.998,44.204,50.998,1,0,2
06755,103.883,107.748,138.669,107.933,123.393,132.779,105.724,149.160,132.043,148.239,0,0,2
06740,230.588,231.971,336.392,251.334,265.878,296.664,232.227,348.201,300.711,357.194,1,2,1
11307,352.087,344.980,481.435,317.973,478.592,435.950,359.194,536.870,471.485,528.341,0,0,3
11312,131.126,135.568,175.094,140.453,152.976,175.435,125.797,186.197,163.991,191.082,0,0,3
02466,40.325,44.621,56.105,44.456,46.356,53.131,41.812,59.657,56.601,58.831,0,0,2
02473,288.315,316.265,386.884,307.515,306.505,392.064,309.731,453.307,413.593,446.144,0,0,4
08709,282.842,285.880,395.274,306.392,317.787,355.771,272.206,394.515,367.166,411.987,0,2,2
10540,253.109,264.489,316.137,253.109,301.255,289.875,276.745,343.274,321.389,334.520,0,0,4
02928,198.373,207.712,260.237,206.349,235.201,236.941,196.407,267.072,254.835,265.178,1,0,1
10555,388.664,375.574,504.460,375.574,375.574,462.170,390.678,552.792,475.260,558.834,1,2,2
07112,235.261,232.387,290.593,244.603,217.296,289.156,246.040,355.985,276.221,364.608,1,0,2
07107,347.957,412.267,486.104,386.066,383.966,442.253,364.693,524.194,476.340,509.001,1,0,2
03221,126.765,135.628,180.725,135.646,153.647,177.748,133.815,188.667,177.629,188.362,1,0,2
03234,107.380,115.242,150.044,112.156,135.079,145.398,117.295,158.166,148.655,155.288,1,0,2
12049,41.699,42.182,53.897,43.451,46.892,51.602,42.545,56.735,50.878,56.615,1,0,2
01728,86.492,90.328,103.206,84.299,112.249,99.096,89.232,119.373,106.494,116.085,1,0,3
03069,146.928,151.760,215.525,150.791,178.738,178.992,152.259,214.652,207.951,213.083,2,0,0
09313,278.189,282.437,441.741,283.499,372.179,395.012,270.755,435.900,438.024,421.563,1,0,2
09306,337.041,316.828,521.485,300.405,462.741,385.679,366.729,556.226,544.225,532.855,1,0,2
06846,420.659,483.252,680.990,483.252,545.221,646.162,460.491,679.567,647.675,695.891,1,0,2
06853,159.924,163.292,218.692,175.211,199.531,200.180,150.547,220.941,206.343,231.971,0,0,3
00591,328.994,350.887,447.137,352.127,386.413,413.264,341.386,513.645,429.374,507.862,0,0,2
00584,444.013,504.549,604.543,486.462,532.113,537.215,484.159,613.823,581.950,605.855,0,0,0
10708,104.409,118.091,148.295,116.058,132.727,129.864,112.788,160.175,147.731,157.668,1,0,2
01560,209.370,213.773,279.846,218.002,244.329,248.413,208.928,273.590,279.776,276.584,0,0,3
01575,22.290,24.645,27.754,22.007,24.080,28.413,28.507,34.065,31.239,32.652,1,1,2
02098,58.997,65.707,80.805,61.393,71.340,76.271,63.621,85.567,83.695,81.457,0,0,3
05653,230.025,246.521,312.552,247.693,273.539,289.622,236.909,334.557,298.694,336.149,0,0,1
05646,160.784,161.197,227.882,167.179,182.700,204.612,158.165,228.139,219.427,234.865,0,0,3
12201,100.189,112.151,133.076,107.060,119.764,129.262,106.418,142.169,132.972,136.944,0,2,3
12214,109.971,114.116,152.627,114.289,128.795,133.631,115.152,162.471,146.410,160.571,0,0,2
03635,156.296,122.563,203.712,145.158,195.756,147.067,139.111,181.436,178.253,197.984,2,0,0
03620,51.638,55.105,70.333,54.733,59.416,63.354,50.400,71.819,70.581,71.943,0,0,1
10154,135.754,156.965,172.769,137.833,180.256,162.372,166.115,200.219,191.069,189.405,1,0,2
10141,339.838,380.475,477.222,377.180,406.837,469.962,357.350,528.730,462.063,531.731,0,0,4
07506,376.367,404.231,516.210,407.911,443.134,486.769,388.985,547.753,500.438,550.908,0,0,2
07513,170.988,177.548,231.299,181.391,190.962,210.547,174.179,236.617,225.227,238.610,1,0,1
01329,123.772,127.411,166.968,130.997,149.266,151.075,128.147,174.731,162.009,177.837,1,0,2
00820,242.686,270.499,334.437,266.663,286.164,329.002,254.834,374.079,326.764,374.079,0,2,2
00835,195.531,132.190,239.094,134.192,235.088,165.488,184.515,206.547,221.068,202.792,1,2,1
00185,515.168,553.968,720.615,558.047,622.464,671.361,521.798,742.537,729.756,747.299,0,0,3
00190,62.214,68.237,83.926,68.798,74.271,78.572,61.971,90.403,81.265,91.210,0,0,2
10309,447.364,460.867,605.183,455.966,526.185,514.482,469.844,632.983,587.224,635.384,0,2,2
09707,65.775,69.111,87.955,68.522,73.626,81.085,66.363,93.647,85.796,92.862,0,0,3
11800,180.966,151.047,206.352,184.593,187.313,195.019,147.421,193.206,168.727,219.498,1,0,2
03468,96.126,106.455,154.056,98.389,124.646,147.457,106.306,152.858,157.377,145.626,1,0,2
11815,414.990,386.946,511.143,452.383,492.447,478.424,373.591,513.814,451.048,554.545,0,0,2
09712,40.819,46.807,58.183,45.509,50.699,53.593,46.008,64.670,56.986,62.674,1,0,2
05247,172.638,200.952,213.230,190.930,171.385,241.544,198.196,276.874,226.761,272.113,1,0,2
05252,41.849,44.787,60.426,46.398,49.753,55.589,39.764,58.246,58.719,61.089,1,0,1
02499,50.456,53.038,67.338,52.045,61.181,62.174,49.781,67.822,66.805,66.841,1,0,3
01174,196.575,210.247,263.667,211.398,225.520,245.794,200.577,288.664,252.071,292.724,0,0,3
01161,262.686,286.550,388.522,274.621,347.732,318.012,284.620,408.018,400.424,397.523,1,0,2
00409,414.547,436.644,582.495,445.598,508.600,545.458,418.542,617.508,560.037,627.295,1,0,2
10690,118.191,113.249,176.648,115.646,144.654,154.011,123.611,188.381,163.979,188.682,0,2,3
08997,69.726,75.067,94.385,72.382,83.869,86.881,73.817,99.784,95.954,97.211,0,2,2
08982,149.801,158.328,211.109,156.351,177.814,183.621,159.220,219.233,201.091,219.094,1,0,1
10685,85.568,101.549,125.654,85.568,116.864,114.201,103.414,146.030,127.119,134.178,0,1,0
02100,63.951,68.833,87.333,67.292,81.424,81.424,62.667,95.813,86.360,93.898,1,0,2
02115,435.259,441.335,589.383,452.605,451.947,515.611,407.737,600.495,581.042,627.021,1,0,2
06233,66.042,73.138,87.723,70.379,71.561,94.621,75.067,100.389,97.460,97.233,1,0,2
06226,83.216,90.048,114.548,87.692,101.067,108.991,87.624,121.060,114.277,120.182,1,2,2
09966,223.781,244.873,317.375,225.758,248.827,302.875,236.963,365.491,326.603,353.627,0,0,4
11661,343.004,389.226,489.038,384.407,412.548,466.677,357.326,544.866,476.955,543.295,0,0,2
11674,444.611,459.413,594.801,460.641,511.694,571.386,450.982,640.649,573.833,650.674,0,0,2
09973,84.515,89.010,111.722,89.010,101.927,101.878,89.719,116.217,111.722,117.400,0,0,3
04572,121.013,133.678,178.909,115.586,153.580,141.518,148.152,198.208,186.750,184.940,1,0,2
04567,116.424,128.649,180.517,130.959,146.706,166.936,119.994,197.914,169.338,199.932,1,0,3
00641,126.706,139.353,190.864,133.106,150.885,174.836,139.736,204.505,185.069,204.370,0,0,2
00654,93.945,98.681,125.825,101.150,109.485,117.694,91.421,130.414,117.842,133.445,1,0,2
11429,324.873,342.592,433.158,342.592,352.436,408.548,342.592,455.800,423.314,454.816,1,0,2
03854,77.658,80.450,106.341,75.627,101.519,98.980,88.573,114.718,106.680,108.795,1,0,2
03841,95.869,96.917,135.703,96.393,111.331,114.214,95.680,139.726,133.869,139.110,1,2,2
08032,150.421,166.937,203.978,166.370,180.554,197.084,157.653,228.514,202.016,228.872,1,0,2
05583,62.303,64.154,80.670,65.146,66.363,81.277,65.775,89.812,81.872,90.498,1,0,2
02348,473.568,514.482,673.698,519.694,558.260,598.249,484.733,709.185,642.107,704.025,2,2,0
05596,77.044,77.044,105.514,77.044,89.968,83.413,76.108,103.454,102.892,104.203,1,0,2
08027,92.837,94.343,126.980,102.835,102.472,118.732,83.804,128.066,122.044,138.003,1,0,3
11998,154.086,156.106,229.955,139.271,227.037,180.348,199.428,261.156,239.831,238.933,2,1,0
00008,171.632,174.828,230.427,172.272,204.864,201.669,175.467,241.291,230.427,240.013,0,0,2
10284,28.048,24.714,37.476,25.286,28.333,30.810,27.095,36.714,32.810,38.048,1,2,2
05832,48.273,51.233,64.730,50.388,59.298,61.173,47.940,66.755,63.732,66.726,1,0,1
05827,132.920,124.785,185.617,131.151,147.774,162.275,128.322,182.080,180.312,189.507,0,2,2
10291,365.430,393.206,496.417,403.933,419.166,463.338,369.164,533.829,466.283,539.903,1,0,2
06627,345.563,395.348,454.304,375.696,388.797,458.234,374.922,540.112,480.052,524.787,1,2,2
06632,99.801,104.528,136.908,108.633,118.197,128.768,97.795,147.406,125.855,149.929,1,0,1
11275,267.705,299.233,374.280,301.702,314.571,367.401,277.367,423.556,364.232,425.946,0,1,1
11260,202.362,155.044,288.059,178.177,232.855,213.402,180.806,257.040,245.473,275.441,1,0,2
10969,65.421,67.231,91.288,72.495,83.305,79.512,68.410,94.557,85.886,97.975,1,2,2
02514,414.720,498.576,583.796,423.343,517.401,541.377,502.647,661.256,635.436,591.173,1,0,1
02501,135.491,135.491,186.336,151.893,154.080,169.934,118.543,187.429,166.107,203.830,1,0,2
00255,190.134,192.448,256.398,211.469,220.147,251.903,169.891,253.179,234.092,272.845,1,0,3
00240,73.309,73.298,93.716,75.700,94.815,87.565,77.458,102.505,94.595,102.285,1,2,2
01949,137.342,139.759,219.283,150.846,163.817,176.789,130.717,213.915,209.889,225.098,2,0,0
04166,81.525,84.986,112.763,81.525,103.971,101.727,81.712,111.921,108.273,110.424,0,0,3
04173,153.128,166.003,208.150,158.696,191.674,191.154,164.916,219.809,210.416,213.299,1,0,2
05197,24.889,33.050,32.540,26.504,29.735,33.135,32.115,41.042,37.386,35.006,1,0,2
08426,181.502,203.113,255.457,199.739,223.162,250.843,198.319,281.364,256.521,277.460,1,0,2
08433,67.792,71.276,92.631,71.124,80.515,87.027,67.186,96.266,89.753,95.963,1,1,2
02749,91.850,92.678,121.949,98.201,105.436,111.661,85.944,122.479,113.828,127.224,1,0,2
05182,162.271,175.533,234.623,192.932,199.317,221.853,161.102,259.415,211.712,266.925,1,0,2
11028,500.380,425.886,500.380,606.601,438.302,515.554,343.116,472.789,347.255,577.632,2,2,0
07004,101.198,109.911,141.990,110.703,119.818,133.876,109.515,156.644,133.277,157.040,1,0,2
07011,125.988,137.505,161.350,149.496,149.184,162.598,118.923,181.004,140.449,188.803,1,0,2
10456,104.090,109.275,139.318,110.953,110.190,139.775,112.020,151.365,142.063,153.957,0,0,2
10443,252.536,285.691,369.890,279.075,313.244,348.162,266.242,398.083,363.228,397.525,1,0,3
03337,375.717,419.006,536.445,403.928,460.716,485.593,408.455,566.082,548.128,548.635,1,0,1
03322,323.458,341.332,461.264,345.586,379.073,417.152,313.000,444.130,465.489,460.540,1,0,2
09058,29.493,31.381,41.851,32.067,34.470,35.758,29.836,43.825,39.877,44.855,0,0,1
05518,122.265,131.832,165.931,131.618,139.915,155.712,121.716,175.141,163.580,174.685,0,0,2
06950,134.990,145.808,183.712,144.608,162.260,174.815,141.399,206.648,179.937,206.180,1,0,2
06945,253.990,278.505,358.913,254.971,304.981,333.417,290.272,402.058,363.816,381.466,0,0,2
09205,89.120,94.880,119.168,95.659,101.108,112.473,91.144,135.204,114.964,135.048,1,0,2
09210,287.579,313.818,396.997,309.104,340.449,365.976,311.078,439.597,389.631,437.284,0,0,2
08919,68.497,72.218,95.225,72.218,84.567,82.876,69.004,94.379,94.548,94.041,1,0,1
00487,303.059,366.875,416.509,369.711,321.495,422.181,297.387,493.087,383.892,491.669,0,0,2
00492,164.088,188.270,238.884,189.395,188.270,230.448,170.274,250.694,224.543,251.537,0,0,2
07259,303.521,332.558,433.399,331.503,373.739,402.777,301.409,457.685,421.256,459.269,1,0,2
01476,141.688,105.027,198.055,123.816,155.436,143.521,123.816,160.477,168.268,173.767,1,0,2
01463,53.071,55.574,69.252,57.390,62.958,65.903,54.639,76.817,64.610,76.129,0,0,2
05745,250.098,260.100,353.876,275.028,304.413,310.418,253.668,374.082,330.134,382.209,1,0,2
05750,90.653,95.731,121.554,98.052,94.425,117.346,90.944,135.915,117.782,135.770,0,2,2
03723,192.943,208.047,264.331,202.152,244.744,248.137,192.206,276.757,266.240,270.329,1,0,2
09459,152.055,157.811,208.953,161.649,166.203,182.652,155.118,214.119,192.664,219.483,1,0,1
03736,371.902,354.803,448.186,348.227,454.763,400.837,389.000,485.014,435.034,474.492,1,0,2
07410,87.035,97.574,123.745,98.173,104.349,119.518,85.529,124.030,124.675,127.256,1,0,1
07405,157.179,156.402,198.361,156.985,192.339,184.180,156.791,208.268,183.986,205.354,1,0,2
10042,100.250,110.140,139.456,109.787,113.672,136.454,108.021,148.993,139.633,147.933,0,0,2
10057,179.644,198.647,248.905,197.129,214.854,230.886,190.136,267.081,243.720,265.960,1,0,2
05119,181.573,195.961,253.514,168.623,213.946,211.069,208.910,280.852,281.571,254.233,2,2,0
00936,53.313,56.326,71.005,58.139,57.901,68.513,52.236,75.917,66.660,79.361,1,0,3
00923,414.691,431.770,608.253,437.463,524.756,575.993,397.612,674.671,555.118,668.978,0,0,1
07658,103.552,109.820,156.691,118.835,126.814,140.361,101.948,160.773,145.557,169.495,2,0,0
00093,62.380,52.211,80.177,57.223,73.857,68.627,52.647,69.281,67.029,76.617,1,0,2
00086,63.833,65.703,87.021,69.630,74.492,76.175,61.776,87.582,81.411,89.826,0,2,2
11916,120.418,130.203,161.521,125.521,147.836,157.329,126.507,175.329,157.329,172.247,0,0,3
09611,225.710,244.871,320.645,232.677,263.333,302.708,245.769,352.705,317.090,344.871,1,1,2
09604,676.414,664.842,881.705,649.636,845.211,741.536,742.005,913.499,910.057,895.239,0,0,2
11903,314.047,338.928,419.518,344.844,381.156,413.204,329.216,464.039,406.574,464.039,0,0,2
05351,138.534,154.131,186.742,154.840,156.967,186.033,159.094,208.719,188.160,208.010,1,0,1
05344,125.644,133.198,161.796,129.960,146.688,152.083,122.406,169.350,141.292,166.652,1,2,1
04858,46.325,49.708,63.708,51.808,54.783,52.508,45.917,66.042,59.450,67.383,0,0,1
01062,142.166,133.291,200.205,140.125,178.344,176.424,137.043,198.764,178.985,200.752,1,0,2
01077,230.939,231.549,302.533,237.670,262.625,281.054,227.083,327.698,284.624,330.730,1,2,2
08881,52.124,48.069,68.490,46.621,65.159,58.786,52.848,64.724,65.593,64.579,0,2,2
10786,71.109,83.656,103.395,77.340,89.477,95.789,81.599,115.061,106.382,112.571,1,0,2
10793,151.309,164.763,206.515,160.588,173.369,202.049,171.006,227.196,208.603,224.992,1,0,2
08894,90.948,98.973,122.380,97.970,106.017,118.246,97.970,135.086,121.115,133.572,1,2,2
09388,607.063,613.494,820.684,609.571,713.765,749.663,615.468,911.498,800.635,909.140,1,0,2
04639,149.478,165.994,203.329,160.317,180.962,171.328,160.661,225.523,207.286,219.157,0,0,2
07839,469.401,402.638,794.738,435.489,609.285,609.285,492.715,791.559,708.900,808.514,1,0,2
